,session,subject,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,p_val,size,avg,act_as,play_against,temp,random,feedback
235,4,5,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
236,4,6,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
237,4,7,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
238,4,8,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
239,4,9,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
240,4,10,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
241,4,11,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
242,4,1,50,67,88,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
243,4,2,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
244,4,3,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
245,4,4,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
246,4,5,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
247,4,6,67,89,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
248,4,7,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
249,4,8,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
250,4,9,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
251,4,10,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
252,4,11,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
253,4,1,50,67,88,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
254,4,2,50,66,88,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
255,4,3,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
256,4,4,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
257,4,5,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
258,4,6,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
259,4,7,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
260,4,8,50,66,88,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
261,4,9,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
262,4,10,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
263,4,11,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
264,5,1,50,66,88,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
265,5,2,45,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
266,5,3,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
267,5,4,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
268,5,5,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
269,5,6,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
270,5,7,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
271,5,8,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
272,5,9,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
273,5,10,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
274,5,11,45,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
275,5,1,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
276,5,2,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
277,5,3,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
278,5,4,45,67,88,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
279,5,5,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
280,5,6,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
281,5,7,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
282,5,8,50,66,88,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
283,5,9,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
284,5,10,50,66,88,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
285,5,11,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
286,5,1,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
287,5,2,50,67,88,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
288,5,3,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
289,5,4,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
290,5,5,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
291,5,6,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
292,5,7,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
293,5,8,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
294,5,9,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
295,5,10,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
296,5,11,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
297,5,1,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
298,5,2,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
299,5,3,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
300,5,4,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
301,5,5,50,67,88,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
302,5,6,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
303,5,7,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
304,5,8,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
305,5,9,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
306,5,10,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
307,5,11,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
308,5,1,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
309,5,2,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
310,5,3,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
311,5,4,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
312,5,5,45,89,88,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
313,5,6,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
314,5,7,67,100,100,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
315,5,8,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
316,5,9,45,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
317,5,10,50,66,88,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
318,5,11,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
319,5,1,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
320,5,2,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
321,5,3,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
322,5,4,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
323,5,5,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
324,5,6,67,89,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
325,5,7,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
326,5,8,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
327,5,9,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
328,5,10,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
329,5,11,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
330,6,1,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
331,6,2,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
332,6,3,45,66,88,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
333,6,4,50,66,88,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
334,6,5,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
335,6,6,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
336,6,7,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
337,6,8,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
338,6,9,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
339,6,10,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
340,6,11,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
341,6,1,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
342,6,2,45,67,88,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
343,6,3,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
344,6,4,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
345,6,5,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
346,6,6,50,67,88,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
347,6,7,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
348,6,8,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
349,6,9,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
350,6,10,67,89,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
351,6,11,50,67,88,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
352,6,1,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
353,6,2,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
354,6,3,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
355,6,4,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
356,6,5,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
357,6,6,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
358,6,7,50,67,88,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
359,6,8,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
360,6,9,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
361,6,10,67,88,88,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
362,6,11,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
363,6,1,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
364,6,2,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
365,6,3,45,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
366,6,4,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
367,6,5,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
368,6,6,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
369,6,7,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
370,6,8,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
371,6,9,45,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
372,6,10,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
373,6,11,45,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
374,6,1,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
375,6,2,45,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
376,6,3,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
377,6,4,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
378,6,5,50,67,100,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
379,6,6,45,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
380,6,7,50,66,88,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
381,6,8,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
382,6,9,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
383,6,10,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
384,6,11,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
385,6,1,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
386,6,2,45,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
387,6,3,67,88,88,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
388,6,4,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
389,6,5,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
390,6,6,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
391,6,7,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
392,6,8,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
393,6,9,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
394,6,10,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
395,6,11,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
396,7,1,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
397,7,2,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
398,7,3,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
399,7,4,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
400,7,5,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
401,7,6,45,66,88,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
402,7,7,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
403,7,8,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
404,7,9,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
405,7,10,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
406,7,11,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
407,7,1,50,67,88,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
408,7,2,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
409,7,3,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
410,7,4,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
411,7,5,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
412,7,6,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
413,7,7,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
414,7,8,50,89,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
415,7,9,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
416,7,10,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
417,7,11,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,fixed,feedback
418,7,1,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
419,7,2,67,89,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
420,7,3,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
421,7,4,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
422,7,5,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
423,7,6,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
424,7,7,45,66,100,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
425,7,8,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
426,7,9,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
427,7,10,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
428,7,11,50,67,88,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,random,feedback
429,7,1,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
430,7,2,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
431,7,3,66,89,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
432,7,4,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
433,7,5,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
434,7,6,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
435,7,7,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
436,7,8,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
437,7,9,50,66,100,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
438,7,10,45,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
439,7,11,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.5,fixed,feedback
440,7,1,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
441,7,2,50,67,88,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
442,7,3,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
443,7,4,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
444,7,5,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
445,7,6,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
446,7,7,67,89,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
447,7,8,50,67,88,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
448,7,9,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
449,7,10,50,67,100,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
450,7,11,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,random,feedback
451,7,1,45,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
452,7,2,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
453,7,3,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
454,7,4,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
455,7,5,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
456,7,6,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
457,7,7,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
458,7,8,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
459,7,9,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
460,7,10,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
461,7,11,67,88,88,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.75,fixed,feedback
462,8,1,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
463,8,2,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
464,8,3,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
465,8,4,45,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
466,8,5,50,89,88,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
467,8,6,50,66,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
468,8,7,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
469,8,8,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
470,8,9,50,67,89,100,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,0.25,random,feedback
